title,authors,journal,doi,pub_date,times_cited,abstract
Translocation of urban Gila Monsters: a problematic conservation tool,"['Sullivan, BK', 'Kwiatkowski, MA', 'Schuett, GW']",BIOLOGICAL CONSERVATION,10.1016/j.biocon.2003.07.002,MAY 2004,38,"The Gila Monster (Heloderma suspectum) is a large, venomous lizard protected throughout its distribution in the southwestern United States and northwestern Mexico. Rapid urban growth in key areas of its range and increased encounters with humans prompted us to investigate translocation as a conservation tool with ""nuisance"" Gila Monsters. Twenty-five Gila Monsters reported as nuisances by residents in the northeastern Phoenix Metropolitan Area were translocated from 0 to 25,000 m from their point of capture. Subjects (N = 18) translocated less than 1000 m returned to their original site of capture within 2-30 days; none of those (N = 7) translocated more than 1000 In successfully returned, they exhibited high daily rates of speed, and were deprived the use of familiar refuges. We conclude that small distance translocations within suitable habitats are ineffective in removing Gila Monsters from areas deemed unsuitable. Moreover, individuals moved significantly greater distances are unlikely to remain at a translocation site, and may experience a variety of costs (e.g., predation risk) associated with high rates of movement. (C) 2003 Elsevier Ltd. All rights reserved."
"Cloacal evaporative cooling: a previously undescribed means of increasing evaporative water loss at higher temperatures in a desert ectotherm, the Gila monster Heloderma suspectum
","['DeNardo, DF', 'Zubal, TE', 'Hoffman, TCM']",JOURNAL OF EXPERIMENTAL BIOLOGY,10.1242/jeb.00861,FEB 2004,18,"The Gila monster Heloderma suspectum is an active forager in an environment that, at times, can be extremely hot and arid. Thus, Gila monsters face extreme thermostatic and hydrostatic demands. For a desert ectotherm routinely risking dehydration, evaporative water loss (EWL) is typically viewed as detrimental. Yet evaporation simultaneously dehydrates and cools an animal. We explored EWL in Gila monsters by measuring cutaneous, ventilatory and cloacal EWL at five ambient temperatures between 20.5degreesC and 40degreesC. Our results show that Gila monsters have high EWL rates relative to body mass. Cutaneous EWL underwent a consistent, temperature-dependent increase over the entire range of test temperatures (Q(10)=1.61, with EWL ranging from 0.378 to 0.954 mg g(-1) h(-1)). Ventilatory EWL did not show a significant temperature-dependent response, but ranged from 0.304 to 0.663 mg g(-1) h(-1). Cloacal EWL was extremely low and relatively constant between 20.5degreesC and 35degreesC, but rose dramatically above 35degreesC (Q(10) > 8.3x10(7), from 0.0008 at 35degreesC to 7.30 mg g(-1) h(-1) at 40degreesC). This steep rise in cloacal EWL coincided with an increasing suppression of body temperature relative to ambient temperature. Dehydration to 80% of initial body mass led to a delay in the onset and an attenuation of the dramatic increase in cloacal EWL. These results emphasize the potential value of EWL for thermoregulation in ectotherms and demonstrate for the first time the role of the cloaca in this process."
"Daily and seasonal activity patterns of the Gila Monster, Heloderma suspectum
","['Davis, JR', 'Denardo, DF', 'Mattlin, AK', 'Gallardo, LI']",INTEGRATIVE AND COMPARATIVE BIOLOGY,NA,DEC 2003,0,NA
Exenatide. Amylin/Eli Lilly.,"['Giannoukakis, Nick']","Current opinion in investigational drugs (London, England : 2000)",NA,2003-Apr,18,"Amylin Pharmaceuticals Inc and Eli Lilly & Co are co-developing exenatide (AC-2993; synthetic exendin-4), a 39-amino acid, glucagon-like peptide-1 agonist derived from the venom of the Gila monster lizard (Heloderma suspectum) as a potential injectable treatment for type 2 diabetes. The first phase III trial (exenatide as a monotherapy) was initiated in December 2001. In January 2002 the second phase III trial, of exenatide in conjunction with sulfonylureas, was initiated and in March 2002, Amylin initiated the third phase III trial, of exenatide in combination with metformin and sulfonylureas."
Foraging mode and evolution of strike-induced chemosensory searching in lizards,"['Cooper, WE']",JOURNAL OF CHEMICAL ECOLOGY,NA,APR 2003,4,"Strike-induced chemosensory searching (SICS) in lizards and snakes is a means of relocating prey by scent-trailing. The two main components of SICS are an elevated tongue-flick rate for vomerolfactory sampling after biting prey (PETF) and searching movements. In combination, these behaviors permit scent-trailing. Prey chemical discrimination, which is a prerequisite for SICS, is present in active foragers, but not in ambush foragers. Using comparative data, I show that searching movements and SICS have undergone correlated evolution with foraging mode and with prey chemical discrimination in lizards. This suggests that active foraging selects for prey chemical discrimination, which is then employed to search for escaped prey using the typical movements and tongue-flicking behaviors of active foragers. SICS in lizards is simply heightened active foraging after biting prey. In nonvenomous snakes, SICS is similar to that in lizards but is not restricted to active foragers. Only highly venomous snakes voluntarily release dangerous prey upon envenomation, pause to let the venom incapacitate the prey, and then relocate the prey by scent-trailing. PETF was observed in two ambush foragers and is not evolutionarily correlated with foraging mode or searching movements. Because it occurs in species lacking prey chemical discrimination, such PETF may be a response to gustatory cues or to internal chemicals not encountered on surfaces or trails of uninjured prey."
Habitat use by Gila Monsters: The importance of shelters,"['Beck, DD', 'Jennings, RD', 'TROPICAL AUSTRALIA']",HERPETOLOGICAL MONOGRAPHS,10.1655/0733-1347(2003)017[0111:HUBGMT]2.0.CO;2,2003,24,"Many desert organisms cope with extreme and variable conditions by retreating to sub-surface refugia, vet little is known of the patterns of refuge use by most desert inhabitants. We investigated shelter use by the Gila Monster, Heloderma suspectum, an ectotherm closely tied to sub-surface refugia in a strongly seasonal desert environment. We addressed hypotheses that ectotherms may use habitats based oil availability of shelters, select shelters based on particular cues, respond to seasonal variation in refuge characteristics, and show fidelity to specific retreats. Using radiotelemetry, we monitored microbabitat use by eight to ten Gila Monsters for six years, recording timing, frequency, and duration of visitation to over 250 specific shelters. We used transects to assess shelter availability, recorded structural features of all shelters, Laid used dataloggers to monitor seasonal changes ill microenvironments within subsets of shelters for periods up to two years. Shelters, and the habitats where they occurred, were not chosen by Gila Monsters at random. Heloderma spent more time ill areas where a higher density of potential shelters was available, and selected shelters based oil rockiness, slope and entrance aspect, depth, humidity, and temperature. Gila Monsters showed longer residence times and greater fidelity to shelters used during extreme periods (e.g., winter) and these patterns were paralleled by seasonal changes ill the characteristics of shelters chosen. Winter shelters tended to be south-facing, rockier, deeper, and warmer than those used ill other seasons, whereas dry-summer shelters were more soil-like in composition, cooler, and more humid. Gila Monsters showed strong fidelity to specific shelters, some of which were used by two or more lizards, sometimes concurrently. Seasonal variation in use of ""social"" shelters coincided with annual cycles of intraspecific behaviors and reproduction. Our results underscore the importance of sub-surface refugia ill file ecology of a sedentary desert ectotherm. Because many other ectotherms also spend significant periods sequestered in below-ground retreats, it is surprising that ecologists have not more extensively investigated this phenomenon. An understanding of the cues used by desert ectotherms to choose refuge-sites, the spatial and temporal variability ill refuge characteristics, and the fidelity shown to particular retreats, may help better explain patterns of habitat selection, behavior, distribution, and abundance."
Unmasking venom gland transcriptomes in reptile venoms,"['Chen, TB', 'Bjourson, AJ', 'Orr, DF', 'Kwok, H', 'Rao, PF', 'Ivanyi, C', 'Shaw, C']",ANALYTICAL BIOCHEMISTRY,10.1016/S0003-2697(02)00404-9,DEC 15 2002,22,"While structural studies of reptile venom toxins can be achieved using lyophilized venom samples, until now the cloning of precursor cDNAs required sacrifice of the specimen for dissection of the venom glands. Here we describe a simple and rapid technique that unmasks venom protein mRNAs present in lyophilized venom samples. To illustrate the technique we have RT-PCR-amplified a range of venom protein transcripts from cDNA libraries derived from the venoms of a hemotoxic snake, the Chinese copperhead (Deinagkistrodon acutus), a neurotoxic snake, the black mamba (Dendroaspis polylepis), and a venomous lizard, the Gila monster (Heloderma suspectum). These include a metalloproteinase and phospholipase A2 from D. acutus, a potassium channel blocker, dendrotoxin K, from D. polylepis, and exendin-4 from H. suspectum. These findings imply that the apparent absence and/or lability of mRNA in complex biological matrices is not always real and paves the way for accelerated acquisition of molecular genetic data on venom toxins for scientific and potential therapeutic purposes without sacrifice of endangered herpetofauna. (C) 2002 Elsevier Science (USA). All rights reserved."
"Modeling monster habitat: using GIS to predict Heloderma suspectum
","['Gienger, CM', 'Tracy, CR']",INTEGRATIVE AND COMPARATIVE BIOLOGY,NA,DEC 2002,0,NA
Glucagon is required for early insulin-positive differentiation in the developing mouse pancreas,"['Prasadan, K', 'Daume, E', 'Preuett, B', 'Spilde, T', 'Bhatia, A', 'Kobayashi, H', 'Hembree, M', 'Manna, P', 'Gittes, GK']",DIABETES,10.2337/diabetes.51.11.3229,NOV 2002,51,"The embryonic pancreas is thought to develop from pluripotent endodermal cells that give rise to endocrine and exocrine cells. A key guidance mechanism for pancreatic development has previously been found to be epithelial-mesenchymal interaction. Interactions within the epithelium, however, have not been well studied. Glucagon is the earliest peptide hormone present at appreciable! levels in the developing pancreatic epithelium (embryonic day [E]-9.5 in mouse). Insulin accumulation begins slightly later (E11 in mouse), followed by a rapid accumulation during the ""second wave"" of insulin differentiation (similar toE15). Here we found that blocking early expression and function of glucagon, but not GLP-1, an alternate gene product of preproglucagon mRNA, prevented insulin-positive differentiation in early embryonic (E11) pancreas. These results suggest a novel concept and a key role for glucagon in the paracrine induction of differentiation of other pancreatic components in the early embryonic pancreas."
Medium-dependence of the secondary structure of exendin-4 and glucagon-like-peptide-1,"['Andersen, NH', 'Brodsky, Y', 'Neidigh, JW', 'Prickett, KS']",BIOORGANIC & MEDICINAL CHEMISTRY,10.1016/S0968-0896(01)00263-2,JAN 2002,46,"Exendin-4 is a natural, 39-residue peptide first isolated from the salivary secretions of a Gila Monster (Heloderma suspectum) that has some pharmacological properties similar to glucagon-like-peptide-1 (GLP-1). This paper reports differences in the structural preferences of these two peptides. For GLP-1 in aqueous buffer (pH 3.5 or 5.9), the concentration dependence of circular dichroism spectra suggests that substantial helicity results only as a consequence of helix bundle formation. In contrast, exendin-4 is significantly helical in aqueous buffer even at the lowest concentration examined (2.3 muM). The pH dependence of the helical signal for exendin-4 indicates that helicity is enhanced by a more favorable sequence alignment of oppositely charged sidechains. Both peptides become more helical upon addition of either lipid micelles or fluoroalcohols. The stabilities of the helices were assessed from the thermal gradient of ellipticity (partial derivative [0](221)/partial derivativeT values); on this basis, the exendin helix does not melt appreciably until temperatures significantly above ambient. The extent of helix formation for exendin-4 in aqueous buffer (and the thermal stability of the resulting helix) suggests the presence of a stable helix-capping interaction which was localized to the C-terminal segment by NMR studies of NH exchange protection. Solvent effects on the thermal stability of the helix indicate that the C-terminal capping interaction is hydrophobic in nature. The absence of this C-capping interaction and the presence of a flexible, helix-destabilizing glycine at residue 16 in GLP-1 are the likely causes of the greater fragility of the monomeric helical state of GLP-1. The intramolecular hydrophobic clustering in exendin-4 also appears to decrease the extent of helical aggregate formation. (C) 2001 Elsevier Science Ltd. All rights reserved."
Exendin-4 and glucagon-like-peptide-1: NMR structural comparisons in the solution and micelle-associated states,"['Neidigh, JW', 'Fesinmeyer, RM', 'Prickett, KS', 'Andersen, NH']",BIOCHEMISTRY,10.1021/bi010902s,NOV 6 2001,122,"Exendin-4, a 39 amino acid peptide originally isolated from the oral secretions of the lizard Heloderma suspectum, has been shown to share certain activities with glucagon-like-peptide-1 (GLP-1), a 30 amino acid peptide. We have determined the structuring preferences of exendin-4 and GLP-1 by NMR in both the solution and dodecylphosphocholine (DPC) micelle-associated states. Based on both chemical shift deviations and the pattern of intermediate range NOEs, both peptides display significant helicity from residue 7 to residue 28 with greater fraying at the N-terminus. Thornton and Gorenstein [(1994) Biochemistry, 33, 3532-3539] reported that the presence of a flexible, helix-destabilizing, glycine at residue 16 in GLP-1 was an important feature for membrane and receptor binding. Exendin-4 has a helix-favoring, glutamate as residue 16. In the micelle-associated state, NMR data indicate that GLP-1 is less helical than exendin-4 due to the presence of Gly(16); chemical shift deviations along the peptide sequence suggest that Gly16 serves as an N-cap for a second, more persistent, helix. In 30 vol-% trifluoroethanol (TFE), a single continuous helix is evident in a significant fraction of the GLP-1 conformers present. Exendin-4 has a more regular and less fluxional helix in both media and displays stable tertiary structure in the solution state. In the micelle-bound state of exendin-4, a single helix (residues 11-27) is observed with residues 31-39 completely disordered and undergoing rapid segmental motion. In aqueous fluoroalcohol or aqueous glycol, the Leu(21)-Pro(38) span of exendin-4 forms a compact tertiary fold (the Trp-cage) which shields the side chain of Trp(25) from solvent exposure and produces ring current shifts as large as 3 ppm. This tertiary structure is partially populated in water and fully populated in aqueous TFE. The Leu(21)-Pro(38) segment of exendin-4 may be the smallest protein-like folding unit observed to date. When the Trp-cage forms, fraying of the exendin-4 helix occurs exclusively from the N-terminus; backbone NHs for the C-terminal residues of the helix display H/D exchange protection factors as large as 10(5) at 9 degreesC. In contrast, no tertiary structure is evident when exendin-4 binds to DPC micelles. An energetically favorable insertion of the tryptophan ring into the DPC micelle is suggested as the basis for this change. With the exception of exendin-4 in media containing fluoro alcohol cosolvents, NMR structure ensembles generated from the NOE data do not fully reflect the conformational averaging present in these systems. Secondary structure definition from chemical shift deviations may be the most appropriate treatment for peptides that lack tertiary structure."
Pharmacokinetic actions of exendin-4 in the rat: Comparison with glucagon-like peptide-1,"['Parkes, D', 'Jodka, C', 'Smith, P', 'Nayak, S', 'Rinehart, L', 'Gingerich, R', 'Chen, K', 'Young, A']",DRUG DEVELOPMENT RESEARCH,10.1002/ddr.1195,AUG 2001,94,"Exendin-4, originally isolated from saliva of the lizard Heloderma suspectum, shares 53% sequence homology and several potentially antidiabetic actions with the mammalian hormone glucagonlike peptide-1 (7-36)amide (GLP-1). It shows a higher potency and longer duration of effect in vivo, which may be partly attributed to pharmacokinetic properties. The present study compares the pharmacokinetics of GLP-1 and exendin-4 in rats after intravenous (iv), subcutaneous (sc), or intraperitoneal (ip) administration. Samples were assayed for active GLP-1 (7-36) amide using an enzyme-linked immunosorbent assay that does not detect GLP-1 (1-36-amide), (1-37), (9-36-amide) or (9-37). In parallel experiments, samples were assayed for exendin-4 using a two-site immunoradiometric assay that reacts specifically with full-length exendin-4. The estimated half-life for GLP-1 and exendin-4 were 0.8-4.7 min and 18-41 min for iv bolus, and 4.6-7.1 min and 90-216 min for SC administration, respectively. Half-lives after ip injection were 0.6-13.5 min for GLP-1 and 125-174 min for exendin-4. Bioavailability for GLP-1 and exendin-4 was 44-71% and 65-75%, respectively, for sc injection. For ip injection, bioavailability for GLP-1 and exendin-4 was 36-67% and 74-76%, respectively. Plasma clearance, as determined from iv infusion data, was 35-38 ml/min for GLP-1 and 4-8 ml/min for exendin-4. Both Co/C-max and AUC values were proportional to dose with each route of administration. Plasma clearance of exendin-4 was reduced by 4.4-fold in nephrectomized animals. In conclusion, exendin-4 exhibited a much longer plasma half-life than GLP-1 in rats after iv, sc, or ip injection, which may contribute in some part to reported differences in duration of biological action of the two peptides. (C) 2001 Wiley-Liss, Inc."
Discrimination of prey-derived chemical cues by the gila monster (Heloderma suspectum) and lack of effect of a putative masking odor,"['Hartdegen, RW', 'Chiszar, D']",AMPHIBIA-REPTILIA,NA,2001,1,NA
The toxicology of Heloderma suspectum: the Gila monster.,"['Bonnet, M S']",The British homoeopathic journal,NA,2000-Oct,1,"The biotoxicology of Heloderma suspectum, the Gila monster, is presented in order to complement the homeopathic provings."
