title,authors,journal,doi,pub_date,times_cited,abstract
"Cocirculation of Two env Molecular Variants, of Possible Recombinant Origin, in Gorilla and Chimpanzee Simian Foamy Virus Strains from Central Africa","['Richard, L', 'Rua, R', 'Betsem, E', 'Mouinga-Ondeme, A', 'Kazanji, M', 'Leroy, E', 'Njouom, R', 'Buseyne, F', 'Afonso, PV', 'Gessain, A']",JOURNAL OF VIROLOGY,10.1128/JVI.01798-15,DEC 2015,0,"Simian foamy virus (SFV) is a ubiquitous retrovirus in nonhuman primates (NHPs) that can be transmitted to humans, mostly through severe bites. In the past few years, our laboratory has identified more than 50 hunters from central Africa infected with zoonotic SFVs. Analysis of the complete sequences of five SFVs obtained from these individuals revealed that env was the most variable gene. Furthermore, recombinant SFV strains, some of which involve sequences in the env gene, were recently identified. Here, we investigated the variability of the env genes of zoonotic SFV strains and searched for possible recombinants. We sequenced the complete env gene or its surface glycoprotein region (SU) from DNA amplified from the blood of (i) a series of 40 individuals from Cameroon or Gabon infected with a gorilla or chimpanzee foamy virus (FV) strain and (ii) 1 gorilla and 3 infected chimpanzees living in the same areas as these hunters. Phylogenetic analyses revealed the existence of two env variants among both the gorilla and chimpanzee FV strains that were present in zoonotic and NHP strains. These variants differ greatly (>30% variability) in a 753-bp-long region located in the receptor-binding domain of SU, whereas the rest of the gene is very conserved. Although the organizations of the Env protein sequences are similar, the potential glycosylation patterns differ between variants. Analysis of recombination suggests that the variants emerged through recombination between different strains, although all parental strains could not be identified.

IMPORTANCE

SFV infection in humans is a great example of a zoonotic retroviral infection that has not spread among human populations, in contrast to human immunodeficiency viruses (HIVs) and human T-lymphotropic viruses (HTLVs). Recombination was a major mechanism leading to the emergence of HIV. Here, we show that two SFV molecular envelope gene variants circulate among ape populations in Central Africa and that both can be transmitted to humans. These variants differ greatly in the SU region that corresponds to the part of the Env protein in contact with the environment. These variants may have emerged through recombination between SFV strains infecting different NHP species."
Toward the integration of optical sensors in smartphone screens using femtosecond laser writing,"['Lapointe, J', 'Parent, F', 'de Lima, ES', 'Loranger, S', 'Kashyap, R']",OPTICS LETTERS,10.1364/OL.40.005654,DEC 1 2015,0,"We demonstrate a new type of sensor incorporated directly into Corning Gorilla glass, an ultraresistant glass widely used in the screen of popular devices such as smartphones, tablets, and smart watches. Although physical space is limited in portable devices, the screens have been so far neglected in regard to functionalization. Our proof-of-concept shows a new niche for photonics device development, in which the screen becomes an active component integrated into the device. The sensor itself is a near-surface waveguide, sensitive to refractive index changes, enabling the analysis of liquids directly on the screen of a smart-phone, without the need for any add-ons, thus opening this part of the device to advanced functionalization. The primary function of the screen is unaffected, since the sensor and waveguide are effectively invisible to the naked eye. We fabricated a waveguide just below the glass surface, directly written without any surface preparation, in which the change in refractive index on the surface-air interface changes the light guidance, thus the transmission of light. This work reports on sensor fabrication, using a femtosecond pulsed laser, and the light-interaction model of the beam propagating at the surface is discussed and compared with experimental measurement for refractive indexes in the range 1.3-1.7. A new and improved model, including input and output reflections due to the effective mode index change, is also proposed and yields a better match with our experimental measurements and also with previous measurements reported in the literature. (C) 2015 Optical Society of America"
"Forearm articular proportions and the antebrachial index in Homo sapiens, Australopithecus afarensis and the great apes","['Williams, FL', 'Cunningham, DL', 'Amaral, LQ']",HOMO-JOURNAL OF COMPARATIVE HUMAN BIOLOGY,10.1016/j.jchb.2015.07.001,2015,0,"When hominin bipedality evolved, the forearms were free to adopt nonlocomotor tasks which may have resulted in changes to the articular surfaces of the ulna and the relative lengths of the forearm bones. Similarly, sex differences in forearm proportions may be more likely to emerge in bipeds than in the great apes given the locomotor constraints in Gorilla, Pan and Pongo. To test these assumptions, ulnar articular proportions and the antebrachial index (radius length/ulna length) in Homo sapiens (n=51), Gorilla gorilla (n=88), Pan troglodytes (n=49), Pongo pygrnaeus (n=36) and Australopithecus afarensis A.L. 288-1 and A.L. 438-1 are compared. Intercept-adjusted ratios are used to control for size and minimize the effects of allometry. Canonical scores axes show that the proximally broad and elongated trochlear notch with respect to size in H. sapiens and A. afarensis is largely distinct from G. gorilla, P. troglodytes and P. pygmaeus. A cluster analysis of scaled ulnar articular dimensions groups H. sapiens males with A.L. 438-1 ulna length estimates, while one A.L. 288-1 ulna length estimate groups with Pan and another clusters most closely with H. sapiens, G. gorilla and A.L. 438-1. The relatively low antebrachial index Characterizing H. sapiens and non-outlier estimates of A.L. 288-1 and A.L. 438-1 differs from those of the great apes. Unique sex differences in H. sapiens suggest a link between bipedality and forearm functional morphology. (C) 2015 Elsevier GmbH. All rights reserved."
"Audience effects, but not environmental influences, explain variation in gorilla close distance vocalizations-A test of the acoustic adaptation hypothesis","['Hedwig, D', 'Mundry, R', 'Robbins, MM', 'Boesch, C']",AMERICAN JOURNAL OF PRIMATOLOGY,10.1002/ajp.22462,DEC 2015,0,"Close distance vocalizations are an integral part of primate vocal communication. They exhibit large acoustic variation which has been suggested to constitute flexible responses to the highly variable social setting of group living animals. However, a recent study suggested that acoustic variation in close distance calls of baboons may also arise from acoustic adaptations to environmental factors in order to counteract sound degradation. We tested whether the variation in calling rate and acoustic structure of gorilla close distance vocalizations may serve to counteract distorting effects of vegetation during sound propagation. Using focal animal sampling we recorded the vocal behavior of 15 adult individuals living in two groups: one group of western lowland gorillas Gorilla gorilla gorilla and one group of mountain gorillas Gorilla beringei beringei. We considered the distance between the caller and its nearest neighbor as the minimum transmission distance of calls; while vegetation density was quantified through measures of visibility. Our analysis revealed vocal plasticity in gorilla close calls in relation to changes in visibility and nearest neighbor distance. However, the observed changes in fundamental frequency and calling rate are unlikely to counteract degrading effects of vegetation, but rather seem to reflect reactions to variation in spatial and visual separation from other group members, similar to the audience effects demonstrated in a range of other species. We propose that vocal plasticity to counteract distorting environmental effects may not be prevalent across taxa and perhaps confined to species living in heterogeneous habitats with highly variable transmission conditions. Am. J. Primatol. 77:1239-1252, 2015. (c) 2015 Wiley Periodicals, Inc."
Agonism and dominance in female blue monkeys,"['Klass, K', 'Cords, M']",AMERICAN JOURNAL OF PRIMATOLOGY,10.1002/ajp.22481,DEC 2015,0,"Agonistic behavior features prominently in hypotheses that explain how social variation relates to ecological factors and phylogenetic constraints. Dominance systems vary along axes of despotism, tolerance, and nepotism, and comparative studies examine cross-species patterns in these classifications. To contribute to such studies, we present a comprehensive picture of agonistic behavior and dominance relationships in wild female blue monkeys (Cercopithecus mitis), an arboreal guenon, with data from 9 groups spanning 18 years. We assessed where blue monkeys fall along despotic, tolerant, and nepotistic spectra, how their dominance system compares to other primates, primarily cercopithecines, and whether their agonistic behavior matches socioecological model predictions. Blue monkeys showed low rates of mainly low-intensity agonism and little counter-aggression. Rates increased with rank and group size. Dominance asymmetry varied at different organizational levels, being more pronounced at the level of interactions than dyad or group. Hierarchies were quite stable, had moderate-to-high linearity and directional consistency and moderate steepness. There was clear maternal rank inheritance, but inconsistent adherence to Kawamura's rules. There was little between-group variation, although hierarchy metrics showed considerable variation across group-years. Overall, blue monkeys have moderately despotic, moderately tolerant, and nepotistic dominance hierarchies. They resemble other cercopithecines in having significantly linear and steep hierarchies with a generally stable, matriline-based structure, suggesting a phylogenetic basis to this aspect of their social system. Blue monkeys most closely match Sterck et al.'s [1997] Resident-Nepotistic-Tolerant dominance category, although they do not fully conform to predictions of any one socioecological model. Our results suggest that socioecological models might better predict variation within than across clades, thereby incorporating both ecological variables and phylogenetic constraints. Our findings also highlight the need for clearer definitions of socioecologically relevant dominance categories, which would ideally derive from quantitative measures of dominance behavior. Intraspecific and methodological variation may, however, be a challenge. Am. J. Primatol. 77:1299-1315, 2015. (c) 2015 Wiley Periodicals, Inc."
"Age-related motor dysfunction: Manual slowing in Gorilla gorilla gorilla
","['Mahovetz, LM', 'Stoinski, TS']",AMERICAN JOURNAL OF PRIMATOLOGY,10.1002/ajp.22484,DEC 2015,0,"Aging in humans and rhesus monkeys is commonly associated with motor function decrements including dexterity, speed, and strength. Despite their longevity and phylogenetic relatedness to humans, the effects of aging on motor function in non-human apes have been minimally studied. We conducted two experiments with western lowland gorillas (11-54 years of age) to determine whether aged gorillas exhibit motor deficits similar to those seen in other species. In experiment one, gorillas extracted up to 12 food rewards lodged in holes of a Lexan board. Extraction rates were calculated for eight test sessions. A repeated measures ANOVA revealed no main effects of session or sex on extraction rate, but a significant main effect of age. Comparisons between the first and last sessions showed that experience significantly improved extraction rates in young but not aged gorillas. In experiment two, gorillas retrieved a hex nut from three differently shaped rods with each hand for a reward. Latencies of retrieval were calculated for 16 test sessions. A repeated measures ANOVA revealed significant main effects of age class, sex, and session. There were significant interactions between session and sex, session and age, and session, sex, and age. These findings held when analyzing each rod shape separately. Post hoc comparisons revealed that young gorillas were significantly faster at the task than aged gorillas, and females were faster than males. This finding held only for the question mark shaped rod when analyzing each rod shape separately. Comparisons between the first and last sessions showed that experience did not significantly improve latencies in either age or sex class. The direction of these results are congruent with previous findings in humans and monkeys and suggest that aged gorillas experience deficits in bimanual coordination compared to younger gorillas and that age and sex influence fine motor ability in gorillas. Am. J. Primatol. 77:1316-1322, 2015. (c) 2015 Wiley Periodicals, Inc."
Diversity of malaria parasites in great apes in Gabon.,"['Boundenga, Larson', 'Ollomo, Benjamin', 'Rougeron, Virginie', 'Mouele, Lauriane Yacka', 'Mve-Ondo, Bertrand', 'Delicat-Loembet, Lucrece M', 'Moukodoum, Nancy Diamella', 'Okouga, Alain Prince', 'Arnathau, Celine', 'Elguero, Eric', 'Durand, Patrick', 'Liegeois, Florian', 'Boue, Vanina', 'Motsch, Peggy', 'Le Flohic, Guillaume', 'Ndoungouet, Alphonse', 'Paupy, Christophe', 'Ba, Cheikh Tidiane', 'Renaud, Francois', 'Prugnolle, Franck']",Malaria journal,10.1186/s12936-015-0622-6,2015-Dec (Epub 2015 Mar 14),0,"BACKGROUND: Until 2009, the Laverania subgenus counted only two representatives: Plasmodium falciparum and Plasmodium reichenowi. The recent development of non-invasive methods allowed re-exploration of plasmodial diversity in African apes. Although a large number of great ape populations have now been studied regarding Plasmodium infections in Africa, there are still vast areas of their distribution that remained unexplored. Gabon constitutes an important part of the range of western central African great ape subspecies (Pan troglodytes troglodytes and Gorilla gorilla gorilla), but has not been studied so far. In the present study, the diversity of Plasmodium species circulating in great apes in Gabon was analysed.

METHODS: The analysis of 1,261 faecal samples from 791 chimpanzees and 470 gorillas collected from 24 sites all over Gabon was performed. Plasmodium infections were characterized by amplification and sequencing of a portion of the Plasmodium cytochrome b gene.

RESULTS: The analysis of the 1,261 samples revealed that at least six Plasmodium species circulate in great apes in Gabon (Plasmodium praefalciparum, Plasmodium gorA (syn Plasmodium adleri), Plasmodium gorB (syn Plasmodium blacklocki) in gorillas and Plasmodium gaboni, P. reichenowi and Plasmodium billcollinsi in chimpanzees). No new phylogenetic lineages were discovered. The average infection rate was 21.3% for gorillas and 15.4% for chimpanzees. A logistic regression showed that the probability of infection was significantly dependent on the freshness of the droppings but not of the host species or of the average pluviometry of the months of collection."
Handedness for Unimanual Grasping in 564 Great Apes: The Effect on Grip Morphology and a Comparison with Hand Use for a Bimanual Coordinated Task,"['Meguerditchian, A', 'Phillips, KA', 'Chapelain, A', 'Mahovetz, LM', 'Milne, S', 'Stoinski, T', 'Bania, A', 'Lonsdorf, E', 'Schaeffer, J', 'Russell, J', 'Hopkins, WD']",FRONTIERS IN PSYCHOLOGY,10.3389/fpsyg.2015.01794,NOV 23 2015,0,"A number of factors have been proposed to influence within and between species variation in handedness in non-human primates. In the initial study, we assessed the influence of grip morphology on hand use for simple reaching in a sample of 564 great apes including 49 orangutans Pongo pygmaeus, 66 gorillas Gorilla gorilla, 354 chimpanzees Pan troglodytes and 95 bonobos Pan paniscus. Overall, we found a significant right hand bias for reaching. We also found a significant effect of the grip morphology of hand use. Grasping with the thumb and index finger was more prevalent in the right compared to left hand in all four species. There was no significant sex effect on the patterns of handedness. In a subsample of apes, we also compared consistency in hand use for simple reaching with previously published data on a task that measures handedness for bimanual actions. We found that the ratio of subjects with consistent right compared to left hand use was more prevalent in bonobos, chimpanzees and gorillas but not orangutans. However, for all species, the proportion of subjects with inconsistent hand preferences between the tasks was relatively high suggesting some measures may be more sensitive in assessing handedness than others."
The Season for Peace: Reconciliation in a Despotic Species (Lemur catta),"['Palagi, E', 'Norscia, I']",PLOS ONE,10.1371/journal.pone.0142150,NOV 16 2015,0,"However despotic a social group may be, managing conflicts of interest is crucial to preserve group living benefits, mainly based on cooperation. In despotic groups, post-conflict management via reconciliation (the first post-conflict reunion between former opponents) can occur, even if conciliatory rates are considerably different. Lemur catta is defined as a despotic species because groups are characterized by a strict linear hierarchy maintained by the adult females (the dominant sex) mainly via aggression. Reconciliation was reported in one out of four captive groups of L. catta. Here we investigate which variables influence the occurrence of reconciliation in these despotic groups. We analyzed 2339 Post Conflict (PC)-Matched Control (MC) observation pairs, collected on eight groups (five in the Berenty forest, Madagascar; three hosted at the Pistoia Zoo, Italy). Since L. catta is characterized by steep female dominance but shows female-female coalitionary support, we expected to confirm the presence of reconciliation in the study species. Consistently, we found reconciliation in one captive group and two wild groups, thus providing the first evidence of the presence of this phenomenon in wild L. catta. Moreover, because this species is a seasonal breeder (with mating occurring once a year), we expected seasonal fluctuations in reconciliation levels. Via a GLMM analysis using data from all wild groups and on a captive group followed for more than one year, we found that season (but not rank; individuals' identity, sex, and age; or group identity) significantly affected individual reconciliation rates, and such rates were lowest during the mating period. Thus, reconciliation can be present in groups in which dominants strongly influence and limit social relationships (steep dominance hierarchy) except when the advantages of intra-group cooperation are overcome by competition, as occurs in seasonal breeders when reproduction is at stake. We conclude that in despotic social groups in which coalitions are observed, the right question is not if but when reconciliation can be present."
Central memory CD4+T cells are preferential targets of double infection by HIV-1,"['Haqqani, AA', 'Marek, SL', 'Kumar, J', 'Davenport, M', 'Wang, H', 'Tilton, JC']",Virology Journal,10.1186/s12985-015-0415-0,NOV 11 2015,0,"Background: Template switching between two distinct HIV-1 RNA genomes during reverse transcription gives rise to recombinant viruses that greatly expand the genetic diversity of HIV-1 and have adverse implications for drug resistance, immune escape, and vaccine design. Virions with two distinct genomes are produced exclusively from cells infected with two or more viruses, or 'doubly infected' cells. Previous studies have revealed higher than expected frequencies of doubly infected cells compared to frequencies based on chance alone, suggesting non-random enhancement of double infection.

Methods: We investigated double infection of unstimulated primary CD4+ T cells using reporter viruses carrying genes for different fluorescent proteins, EGFP and mCherry, combined with sophisticated modeling techniques based on Poisson distribution. Additionally, through the use of multiparameter flow cytometry we examined the susceptibility of naive and memory subsets of CD4+ T cells to double infection by HIV.

Results: Using our double infection system, we confirm non-random enhancement of multiple infection events. Double infection of CD4+ T cells was not found to be a consequence of suboptimal provirus expression rescued by Tat in trans-as has been reported in cell lines-but rather due to a heterogeneous cell population in which only a fraction of primary peripheral blood CD4+ T cells are susceptible to HIV infection regardless of viral titer. Intriguingly, double infection of CD4+ T cells occurred preferentially in memory CD4+ T cells-particularly the central memory (TCM) subset-but was not a consequence of SAMHD1-mediated restriction of HIV infection in naive cells.

Conclusions: These findings reveal that double infection in primary CD4+ T cells is primarily a consequences of cellular heterogeneity and not rescue of suboptimal provirus expression by Tat in trans. Additionally, we report a previously unappreciated phenomenon of enhanced double infection within primary TCM cells and suggest that these long-lived cells may serve as an archive that drive ongoing viral recombination events in vivo."
