title,authors,journal,doi,pub_date,times_cited,abstract
Helokinestatin-7 peptides from the venoms of Heloderma lizards,"['Ma, CB', 'Wang, H', 'Wu, YX', 'Zhou, M', 'Lowe, G', 'Wang, L', 'Zhang, YQ', 'Chen, TB', 'Shaw, C']",PEPTIDES,10.1016/j.peptides.2012.03.010,JUN 2012,1,"Helokinestatins 1-6 constitute a family of bradykinin antagonist peptides originally isolated from the venoms of the Gila Monster, Heloderma suspectum and the Mexican beaded lizard, Heloderma horridum. Here we report the identification, isolation and preliminary pharmacological characterization of two novel tridecapeptides, named helokinestatin-7S (FDDDSTELILEPR - 1550 Da) and helokinestatin-7H (FDDDSRKLILEPR - 1604 Da), whose primary structures were predicted from cDNAs cloned from venom libraries of respective Heloderma lizards. Computed molecular masses of putative helokinestatin-7 peptides were used as tools to locate these peptides in archived LC/MS fractions from respective venoms and sequences were confirmed by MS/MS fragmentation. A synthetic replicate of helokinestatin-7H was found to antagonize the relaxation effect of bradykinin on rat arterial smooth muscle but to have no measurable effects alone. In contrast, synthetic helokinestatin-7S was found to directly contract this preparation. Studies on related natural peptides with subtle differences in primary structure can provide the tools for structure/activity studies in pharmacological investigations directed toward unraveling the molecular basis of venom toxicity and for the evaluation of potential therapeutic leads. (c) 2012 Elsevier Inc. All rights reserved."
The structure and function of the glucagon-like peptide-1 receptor and its ligands,"['Donnelly, D']",BRITISH JOURNAL OF PHARMACOLOGY,10.1111/j.1476-5381.2011.01687.x,MAY 2012,30,"Glucagon-like peptide-1(7-36)amide (GLP-1) is a 30-residue peptide hormone released from intestinal L cells following nutrient consumption. It potentiates the glucose-induced secretion of insulin from pancreatic beta cells, increases insulin expression, inhibits beta-cell apoptosis, promotes beta-cell neogenesis, reduces glucagon secretion, delays gastric emptying, promotes satiety and increases peripheral glucose disposal. These multiple effects have generated a great deal of interest in the discovery of long-lasting agonists of the GLP-1 receptor (GLP-1R) in order to treat type 2 diabetes. This review article summarizes the literature regarding the discovery of GLP-1 and its physiological functions. The structure, function and sequenceactivity relationships of the hormone and its natural analogue exendin-4 (Ex4) are reviewed in detail. The current knowledge of the structure of GLP-1R, a Family B GPCR, is summarized and discussed, before its known interactions with the principle peptide ligands are described and summarized. Finally, progress in discovering non-peptide ligands of GLP-1R is reviewed. GLP-1 is clearly an important hormone linking nutrient consumption with blood sugar control, and therefore knowledge of its structure, function and mechanism of action is of great importance."
The development of Byetta (exenatide) from the venom of the Gila monster as an anti-diabetic agent,"['Furman, BL']",TOXICON,10.1016/j.toxicon.2010.12.016,MAR 15 2012,19,"The development of Byetta (synthetic exendin-4; exenatide) as a treatment of diabetes arose from two, parallel lines of investigation. The development of the 'incretin concept' which hypothesised that hormones from the gut contributed to the insulin secretion in response to meals, led to the identification of glucagon-like peptide 1 (GLP-1) as an important 'incretin' hormone. GLP-1 not only increases insulin secretion but increases beta-cell proliferation and survival, suppresses glucagon secretion, delays gastric emptying and suppresses appetite, all of these actions contributing to a potential anti-diabetic effect. However, GLP-1 has a very short half due to its rapid breakdown by dipeptidyl peptidase IV and ectopeptidases. A systematic investigation of the composition and activity of venom from the Gila monster, Heloderma suspectum, led to the isolation of a 39-amino acid peptide, designated exendin-4, showing 53% structural homology with GLP-1(7-36). Exendin-4 mimicked GLP-1 through stimulating the GLP-1 receptor. The much greater stability of exendin-4 led to its experimental and clinical evaluation as an anti-diabetic agent and its introduction to the market in 2005. (C) 2011 Elsevier Ltd. All rights reserved."
Purification and inflammatory edema induced by two PLA(2) (Anch TX-I and Anch TX-II) from sea anemone Anthothoe chilensis (Actiniaria: Sagartiidae),"['Landucci, ECT', 'Dias, QC', 'Marangoni, FA', 'Vilca-Quispe, A', 'Valeriano-Zapana, JA', 'Torres-Huaco, FD', 'Martins-De-Souza, D', 'Marangoni, S', 'Ponce-Soto, LA']",COMPARATIVE BIOCHEMISTRY AND PHYSIOLOGY B-BIOCHEMISTRY & MOLECULAR BIOLOGY,10.1016/j.cbpb.2011.11.003,FEB 2012,0,"The Anch TX-I and II PLA(2) were purified from Anthothoe chilensis (Lesson, 1830) from the extract of the anemone after only two chromatographic step using molecular exclusion chromatography (Sephadex G-75) and reverse phase HPLC on mu-Bondapak C18 column. Both PLA(2) showed a molecular mass of similar to 14 kDa determined by MALDI-TOF mass spectrometry and showed a high catalytic activity (data not showed). Although homologous with mammalian or snake venom group I PLA(2)s, Anch TX-I and II is sufficiently structurally different for the question of its placement into the existing PLA(2) classification scheme to arise. In addition, Anch TX-I and despite possessing many common structural features, also differ in some important structural properties. The amino acid sequence of both PLA(2) (Anch TX-I and III) showed high amino acid sequence identity with PLA(2) Rhopilema nomadica and Bunodosoma caissarum Cnidaria and PLA(2) of group III protein isolated from the Mexican lizard Heloderma horridum horridum and Heloderma suspectum. In addition, Anch TX-I and Anch TX-II showed high amino acid sequence identity with PLA(2) from group III also showed significant overall homology to bee Apis dorsata, Bombus terrestris and Bombus pennsylvanicus and PlA(2). We also investigated the in vivo edematogenic activity of Anch TX-I and Anch TX-II in a model of paw and skin edema in rats and observed that both are able to induce dose-dependent edema. (C) 2011 Elsevier Inc. All rights reserved."
The natriuretic peptide/helokinestatin precursor from Mexican beaded lizard (Heloderma horridum) venom: Amino acid sequence deduced from cloned cDNA and identification of two novel encoded helokinestatins,"['Ma, CB', 'Yang, M', 'Zhou, M', 'Wu, YX', 'Wang, L', 'Chen, TB', 'Ding, AW', 'Shaw, C']",PEPTIDES,10.1016/j.peptides.2011.03.012,JUN 2011,1,"Natriuretic peptides are common components of reptile venoms and molecular cloning of their biosynthetic precursors has revealed that in snakes, they co-encode bradykinin-potentiating peptides and in venomous lizards, some co-encode bradykinin inhibitory peptides such as the helokinestatins. The common natriuretic peptide/helokinestatin precursor of the Gila Monster, Heloderma suspectum, encodes five helokinestatins of differing primary structures. Here we report the molecular cloning of a natriuretic peptide/helokinestatin precursor cDNA from a venom-derived cDNA library of the Mexican beaded lizard (Heloderma horridum). Deduction of the primary structure of the encoded precursor protein from this cloned cDNA template revealed that it consisted of 196 amino acid residues encoding a single natriuretic peptide and five helokinestatins. While the natriuretic peptide was of identical primary structure to its Gila Monster (H. suspectum) homolog, the encoded helokinestatins were not, with this region of the common precursor displaying some significant differences to its H. suspectum homolog. The helokinestatin-encoding region contained a single copy of helokinestatin-1, 2 copies of helokinestatin-3 and single copies of 2 novel peptides, (Phe)(5)-helokinestatin-2 (VPPAFVPLVPR) and helokinestatin-6 (GPPFNPPPFVDYEPR). All predicted peptides were found in reverse phase HPLC fractions of the same venom. Synthetic replicates of both novel helokinestatins were found to antagonize the relaxing effect of bradykinin on rat tail artery smooth muscle. Thus lizard venom continues to provide a source of novel biologically active peptides. (C) 2011 Published by Elsevier Inc."
"Molecular cloning of the helokinestatin/CNP precursor from a venom-derived cDNA library of the Mexican beaded lizard, Heloderma horridum, and identification of a novel encoded bradykinin-antagonist peptide, helokinestatin-6","['Chenbang, M', 'Wang, L', 'Zhou, M', 'Chen, T', 'Shaw, C']",REGULATORY PEPTIDES,10.1016/j.regpep.2010.07.160,SEP 9 2010,0,NA
GUATEMALAN BEADED LIZARD (HELODERMA HORRIDUM CHARLESBOGERTI) ON THE PACIFIC VERSANT OF GUATEMALA,"['Anzueto, RV', 'Campbell, JA']",SOUTHWESTERN NATURALIST,10.1894/GC-204.1,SEP 2010,0,We report first records of the Guatemalan headed lizard (Heloderma horridum charlesbogerti) from the Pacific versant of Guatemala. The presence of tins lizard in the region further substantiates the notion Mat this species gained access into the region through a Pacific corridor.
Conservation phylogenetics of helodermatid lizards using multiple molecular markers and a supertree approach,"['Douglas, ME', 'Douglas, MR', 'Schuett, GW', 'Beck, DD', 'Sullivan, BK']",MOLECULAR PHYLOGENETICS AND EVOLUTION,10.1016/j.ympev.2009.12.009,APR 2010,13,"We analyzed both mitochondrial (MT-) and nuclear (N) DNAs in a conservation phylogenetic framework to examine deep and shallow histories of the Beaded Lizard (Heloderma horridum) and Gila Monster (H. suspectum) throughout their geographic ranges in North and Central America. Both MTDNA and intron markers clearly partitioned each species. One intron and MTDNA further subdivided H. horridum into its four recognized subspecies (H. It. alvarezi, charlesbogerti, exasperatum, and horridum). However, the two subspecies of H. suspectum (H. s. suspectum and H. s. cinctum) were undefined. A supertree approach sustained these relationships. Overall, the Helodermatidae is reaffirmed as an ancient and conserved group. Its most recent common ancestor (MRCA) was Lower Eocene [35.4 million years ago (mya)], with a similar to 25 my period of stasis before the MRCA of H. horridum diversified in Lower Miocene. Another similar to 5 my passed before H. h. exasperatum and H. h. horridum diverged, followed by similar to 1.5 my before H. h. alvarezi and H. h. charlesbogerti separated. Heloderma suspectum reflects an even longer period of stasis (similar to 30 my) before diversifying from its MRCA. Both H. suspectum (Mexico) and H. h. alvarezi also revealed evidence of historic range expansion following a recent bottleneck. Our conservation phylogenetic approach emphasizes the origin and diversification of this group, yields information on the manner by which past environmental variance may have impacted its populations and, in turn, allows us to disentangle historic from contemporary impacts that might threaten its long-term persistence. The value of helodermatid conservation resides in natural services and medicinal products, particularly venom constituents, and these are only now being realized.. (C) 2009 Elsevier Inc. All rights reserved."
Novel Venom Proteins Produced by Differential Domain-Expression Strategies in Beaded Lizards and Gila Monsters (genus Heloderma),"['Fry, BG', 'Roelants, K', 'Winter, K', 'Hodgson, WC', 'Griesman, L', 'Kwok, HF', 'Scanlon, D', 'Karas, J', 'Shaw, C', 'Wong, L', 'Norman, JA']",MOLECULAR BIOLOGY AND EVOLUTION,10.1093/molbev/msp251,FEB 2010,29,"The origin and evolution of venom proteins in helodermatid lizards were investigated by multidisciplinary techniques. Our analyses elucidated novel toxin types resultant from three unique domain-expression processes: 1) The first full-length sequences of lethal toxin isoforms (helofensins) revealed this toxin type to be constructed by an ancestral monodomain, monoproduct gene (beta-defensin) that underwent three tandem domain duplications to encode a tetradomain, monoproduct with a possible novel protein fold; 2) an ancestral monodomain gene (encoding a natriuretic peptide) was medially extended to become a pentadomain, pentaproduct through the additional encoding of four tandemly repeated proline-rich peptides (helokinestatins), with the five discrete peptides liberated from each other by posttranslational proteolysis; and 3) an ancestral multidomain, multiproduct gene belonging to the vasoactive intestinal peptide (VIP)/glucagon family being mutated to encode for a monodomain, monoproduct (exendins) followed by duplication and diversification into two variant classes (exendins 1 and 2 and exendins 3 and 4). Bioactivity characterization of exendin and helokinestatin elucidated variable cardioactivity between isoforms within each class. These results highlight the importance of utilizing evolutionary-based search strategies for biodiscovery and the virtually unexplored potential of lizard venoms in drug design and discovery."
"New report of Mexican scorpion Heloderma horridum (Reptilia: Helodermidae) in Durango State, Mexico","['Muniz-Martinez, R', 'Rojas-Perez, MA']",REVISTA MEXICANA DE BIODIVERSIDAD,NA,DEC 2009,1,"The Beaded Mexican Reptile is one of the 2 species recognized as venomous reptiles in the world. There are known 3 subspecies of Heloderma horridum, all show a very localized distribution, along the Pacific Coast. At the Southwestern part of Durango, this species was seen at the river Presidio. One specimen of Heloderma horridum, was observed and photographed, by a group of topography technical, who donated the pictures. By using taxonomic keys, the specimen was determined as Heloderma horridum. This species is registered in NOM-ECOL-059-2001, and is considered Amazing species, so the specimen was not collected. This is new registration, broads the geographical distribution of this taxon towards the Southwestern of the Sierra Madre Occidental and its presence in Durango state, Mexico."
Envenomation by a wild Guatemalan Beaded Lizard Heloderma horridum charlesbogerti,"['Ariano-Sanchez, D']",CLINICAL TOXICOLOGY,10.1080/15563650701733031,2008,2,"Background. The Guatemalan Beaded Lizard (Heloderma horridum charlesbogerti) is an endemic venomous lizard that inhabits southeastern Guatemala. Published reports of bites by Beaded Lizard are scarce. This is the first case report of a bite from Heloderma horridum charlesbogerti. Case report. A 24-year-old man was bitten on the left hand by a juvenile Heloderma horridum charlesbogerti. The lizard remained attached for approximately 15 seconds. The patient experienced severe local pain, dizziness, diaphoresis, vomiting, severe paresthesia in his left hand and arm, and hypotension (70/52 mm/Hg). He was treated with intravenous ketorolac, chlorpheniramine, methylprednisolone, antibiotics, ondansentron, and normal saline. Hematology tests revealed leukocytosis (12,600/mm3). Symptoms improved and the patient was discharged from hospital 24 hours after admission. Conclusion. The case reported here shows that bites by Heloderma produce severe clinical effects shortly after the bite. Management consists of waiting for the lizard to relax its bite pressure and using pliers to open lizard's mouth and pull out the bitten extremity, a careful manual search for teeth remnants, and supportive care. In our case, severe pain, unresponsive to non-steroidal anti-inflammatory analgesics, was a major problem. Parethesias resolve quickly but pain may persist for up to 12 hours after the bite. A full recovery is expected."
Nucleoside composition of Heloderma venoms,"['Aird, SD']",COMPARATIVE BIOCHEMISTRY AND PHYSIOLOGY B-BIOCHEMISTRY & MOLECULAR BIOLOGY,10.1016/j.cbpb.2008.02.012,JUN 2008,1,"Venoms of Heloderma horridum and Heloderma suspectum were analyzed for the possible presence of purine and pyrimidine nucleosides. Adenosine, cytidine, guanosine, hypoxanthine, inosine, and uridine were found in mu g quantities. These amounts are much smaller than those seen in many elapid or viperine venoms, but greater and more varied than those found in crotaline venoms. While their contribution to the hypotension induced by Heloderma venoms may be minor, venom nucleosides nonetheless act in concert with kallikreins/hemorrhagins, alkaline phosphomonoesterase, 5'-nucleotidase, helodermin, helospectins, helothermine, and serotonin. The use of nucleosides as toxins is therefore a generalized squamate strategy, rather than the exclusive province of snakes. Both Heloderma venoms were found to be devoid of NADase and phosphodiesterase activities. Enzymes to release endogenous purines in the prey, are not significant components of Heloderma venoms. (c) 2008 Elsevier Inc. All rights reserved."
"Hematology, blood chemistry, and bacteriology of the free-ranging Mexican beaded lizard (Heloderma horridum)","['Espinosa-Aviles, D', 'Salomon-Soto, VM', 'Morales-Martinez, S']",JOURNAL OF ZOO AND WILDLIFE MEDICINE,10.1638/2006-0029.1,MAR 2008,7,"Blood samples from 16 adult, wild Mexican beaded lizards were obtained for complete blood count and serum biochemical analysis. In addition, both oral and cloacal swab samples were collected and submitted for bacteriologic culture. This is the first report of hematologic and bacterial data from free-living beaded lizards. This information will serve as baseline reference values for future health assessment studies in conservation, captive breeding, and research programs."
