title,authors,journal,doi,pub_date,times_cited,abstract
WESTERN LOWLAND GORILLA (GORILLA GORILLA GORILLA) BIRTH PATTERNS AND HUMAN PRESENCE IN ZOOLOGICAL SETTINGS,"['Kurtycz, LM', 'Ross, SR']",AMERICAN JOURNAL OF PRIMATOLOGY,NA,NOV 2015,0,NA
ASSESSING STRESS IN WESTERN LOWLAND GORILLAS (GORILLA GORILLA GORILLA) IN HUMAN CARE USING ALLOSTATIC LOAD,"['Edes, AN', 'Wolfe, BA', 'Crews, DE']",AMERICAN JOURNAL OF PRIMATOLOGY,NA,NOV 2015,0,NA
THE INFLUENCE OF BROWSE AVAILABILITY ON BEHAVIOR AND COGNITIVE BIAS IN CAPTIVE WESTERN LOWLAND GORILLAS (GORILLA GORILLA GORILLA),"['Fuller, GA', 'Vonk, J', 'McGuire, M', 'Murray, A', 'Allard, S']",AMERICAN JOURNAL OF PRIMATOLOGY,NA,NOV 2015,0,NA
CAPTIVE GORILLA GORILLA AND PAN PANISCUS SHOW SIMILARITIES IN SOCIAL PROXIMITY IN CERTAIN BEHAVIORAL CONTEXTS BUT NOT IN OTHERS,"['Milne, S', 'Taglialatela, JP']",AMERICAN JOURNAL OF PRIMATOLOGY,NA,NOV 2015,0,NA
Comparing humans and nonhuman great apes in the broken cloth problem: Is their knowledge causal or perceptual?,"['Albiach-Serrano, A', 'Sebastian-Enesco, C', 'Seed, A', 'Colmenares, F', 'Call, J']",JOURNAL OF EXPERIMENTAL CHILD PSYCHOLOGY,10.1016/j.jecp.2015.06.004,NOV 2015,0,"When presented with the broken cloth problem, both human children and nonhuman great apes prefer to pull a continuous cloth over a discontinuous cloth in order to obtain a desired object resting on top. This has been interpreted as evidence that they preferentially attend to the functionally relevant cues of the task (e.g., presence or absence of a gap along the cloth). However, there is controversy regarding whether great apes' behavior is underpinned by causal knowledge, involving abstract concepts (e.g., support, connection), or by perceptual knowledge, based on percepts (e.g., contact, continuity). We presented chimpanzees, orangutans, and 2-, 3-, and 4-year-old children with two versions of the broken cloth problem. The Real condition, made with paper strips, could be solved based on either perceptual cues or causal knowledge. The Painted condition, which looked very similar, could be solved only by attending to perceptual cues. All groups mastered the Real condition, in line with previous results. Older children (3- and 4-year-olds) performed significantly better in this condition than all other groups, but the performance of apes and children did not differ sharply, with 2-year-olds and apes obtaining similar results. In contrast, only 4-year-olds solved the Painted condition. We propose causal knowledge to explain the general good performance of apes and humans in the Real condition compared with the Painted condition. In addition, we suggest that symbolic knowledge might account for 4-year-olds' performance in the Painted condition. Our findings add to the growing literature supporting the idea that learning from arbitrary cues is not a good explanation for the performance of apes and humans on some kinds of physical task. (C) 2015 Elsevier Inc. All rights reserved."
Studies on the pathology and health of gorillas,"['Cooper, JE', 'Hull, G']",VETERINARY RECORD,10.1136/vr.h5356,OCT 10 2015,0,NA
Social Learning Opportunities in Captive Orangutans (Pongo abelii) and Mandrills (Mandrillus sphinx),"['Bebko, AO', 'Russon, AE']",INTERNATIONAL JOURNAL OF PRIMATOLOGY,10.1007/s10764-015-9870-0,OCT 2015,0,"Social learning is important in the acquisition of many primate behaviors, including food acquisition, object use, and sociality. Social learning opportunities are social situations in which social learning could occur and provide a means of studying influences on social learning in observational research. Species-specific characteristics and individual relationships may influence the importance of social learning opportunities for some behaviors over others. We observed eight captive orangutans (Pongo abelii) and five mandrills (Mandrillus sphinx) for > 60 h each at the Toronto Zoo to assess intra- and interspecies differences in social learning opportunities. We measured social learning opportunity quality using spatial proximity because this has been associated with high-quality social learning. Both species had similar captive diets and group structure; therefore observed differences were likely due to species and individual differences, rather than captive environment. We found species differences in the frequency of social learning opportunities, their quality, and the associated type of behavior (food vs. social behavior). Orangutans had more high-quality social learning opportunities relating to food behavior than mandrills, and mandrills had more high-quality social learning opportunities relating to social behavior than orangutans. Both species had more high-quality social learning opportunities in mother-infant vs. other dyads. Our results suggest that learning about food behavior may be more important for orangutans and learning about social behavior may be more important for mandrills. Overall, our results suggest that social learning may be constrained/fostered by differences in frequency and quality of social learning opportunities between species and individuals."
Phylogenomic evidence for recombination of adenoviruses in wild gorillas,"['Hoppe, E', 'Pauly, M', 'Robbins, M', 'Gray, M', 'Kujirakwinja, D', 'Nishuli, R', 'Mungu-Akonkwa, DDB', 'Leendertz, FH', 'Ehlers, B']",JOURNAL OF GENERAL VIROLOGY,10.1099/jgv.0.000250,SEP 2015,0,"Human adenoviruses (HAdVs) of species Human mastadenovirus B (HAdV-B) are genetically highly diverse and comprise several pathogenic types. AdVs closely related to members of HAdV-B infect African great apes and the evolutionary origin of HAdV-B has recently been determined in ancient gorillas. Genetic evidence for intra- and inter-species recombination has been obtained for Ad Vs of humans and captive great apes, but evidence from wild great apes is lacking. In this study, potential HAdV-B members of wild Eastern gorillas were analysed for evidence of recombination. One near-complete genome was amplified from primary sample material and sequenced, and from another six individuals genome fragments were obtained. In phylogenomic analysis, their penton base, pVII-pVI, hexon and fiber genes were compared with those of all publicly available HAdV-B full-genome sequences of humans and captive great apes. Evidence for intra-species recombination between different HAdV-B members of wild gorillas as well as between HAdV-B members of chimpanzees and gorillas was obtained. Since zoonotic Ad Vs have been reported. to cause respiratory outbreaks in both humans and monkeys, and humans in West and Central Africa frequently hunt and butcher primates thereby increasing the chance of zoonotic transmission, such HAdV-B recombinants might widen the pool of potential human pathogens."
Locating Chimpanzee Nests and Identifying Fruiting Trees With an Unmanned Aerial Vehicle,"['Van Andel, AC', 'Wich, SA', 'Boesch, C', 'Koh, LP', 'Robbins, MM', 'Kelly, J', 'Kuehl, HS']",AMERICAN JOURNAL OF PRIMATOLOGY,10.1002/ajp.22446,OCT 2015,0,"Monitoring of animal populations is essential for conservation management. Various techniques are available to assess spatiotemporal patterns of species distribution and abundance. Nest surveys are often used for monitoring great apes. Quickly developing technologies, including unmanned aerial vehicles (UAVs) can be used to complement these ground-based surveys, especially for covering large areas rapidly. Aerial surveys have been used successfully to detect the nests of orang-utans. It is unknown if such an approach is practical for African apes, which usually build their nests at lower heights, where they might be obscured by forest canopy. In this 2-month study, UAV-derived aerial imagery was used for two distinct purposes: testing the detectability of chimpanzee nests and identifying fruiting trees used by chimpanzees in Loango National Park (Gabon). Chimpanzee nest data were collected through two approaches: we located nests on the ground and then tried to detect them in UAV photos and vice versa. Ground surveys were conducted using line transects, reconnaissance trails, and opportunistic sampling during which we detected 116 individual nests in 28 nest groups. In complementary UAV images we detected 48% of the individual nests (68% of nest groups) in open coastal forests and 8% of individual nests (33% of nest groups) in closed canopy inland forests. The key factor for nest detectability in UAV imagery was canopy openness. Data on fruiting trees were collected from five line transects. In 122 UAV images 14 species of trees (N = 433) were identified, alongside 37 tree species (N = 205) in complementary ground surveys. Relative abundance of common tree species correlated between ground and UAV surveys. We conclude that UAVs have great potential as a rapid assessment tool for detecting chimpanzee presence in forest with open canopy and assessing fruit tree availability. UAVs may have limited applicability for nest detection in closed canopy forest. (C) 2015 Wiley Periodicals, Inc."
Mirror self-recognition: a review and critique of attempts to promote and engineer self-recognition in primates,"['Anderson, JR', 'Gallup, GG']",PRIMATES,10.1007/s10329-015-0488-9,OCT 2015,1,"We review research on reactions to mirrors and self-recognition in nonhuman primates, focusing on methodological issues. Starting with the initial demonstration in chimpanzees in 1970 and subsequent attempts to extend this to other species, self-recognition in great apes is discussed with emphasis on spontaneous manifestations of mirror-guided self-exploration as well as spontaneous use of the mirror to investigate foreign marks on otherwise nonvisible body parts-the mark test. Attempts to show self-recognition in other primates are examined with particular reference to the lack of convincing examples of spontaneous mirror-guided self-exploration, and efforts to engineer positive mark test responses by modifying the test or using conditioning techniques. Despite intensive efforts to demonstrate self-recognition in other primates, we conclude that to date there is no compelling evidence that prosimians, monkeys, or lesser apes-gibbons and siamangs-are capable of mirror self-recognition."
Evolutionary Characterization of the Retinitis Pigmentosa GTPase Regulator Gene,"['Raghupathy, RK', 'Gautier, P', 'Soares, DC', 'Wright, AF', 'Shu, XH']",INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE,10.1167/iovs.15-17726,OCT 2015,0,"PURPOSE. The evolutionary conservation of the retinitis pigmentosa GTPase regulator (RPGR) gene was examined across vertebrate and invertebrate lineages to elucidate its function.

METHODS. Orthologous RPGR sequences from vertebrates and invertebrates were selected. Multiple sequence alignments, phylogenetic analyses, synteny, and gene structure comparisons were carried out. Expression of the alternatively spliced constitutive (RPGR(const) or RPGR(ex1-19)) and RPGR(ORF15) isoforms was examined in developing and adult zebrafish.

RESULTS. Phylogenetic analyses and syntenic relationships were consistent with the selected sequences being true orthologues, although whole genome duplications in teleost fish resulted in a more complex picture. The splice form RPGR(const) was present in all vertebrate and invertebrate species but the defining carboxyl (C)-terminal exon of RPGR(ORF15) was absent from all invertebrates. The regulator of chromosome condensation (RCC1)-like domain adopts a seven-bladed beta-propeller structure, which was present in both major splice forms and strongly conserved across evolution. The repetitive acidic region of RPGR(ORF15) showed a high rate of in-frame deletions/insertions across nine primate species, compared with flanking sequences, consistent with an unstable and rapidly evolving region. In zebrafish, RPGR(const) transcripts were most strongly expressed in early development, while the RPGR(ORF15) isoform showed highest expression in adult eye.

CONCLUSIONS. The regulator of chromosome condensation 1-like domain of RPGR was conserved in vertebrates and invertebrates, but RPGR(ORF15) was unique to vertebrates, consistent with a proposed role in the ciliary-based transport of cargoes such as rhodopsin, which is similar to 10 times more abundant in vertebrate than invertebrate photoreceptors. The repetitive acidic region of RPGR(ORF15) shows a rapid rate of evolution, consistent with a mutation ""hot spot."""
The interplay between DNA methylation and sequence divergence in recent human evolution,"['Hernando-Herraez, I', 'Heyn, H', 'Fernandez-Callejo, M', 'Vidal, E', 'Fernandez-Bellon, H', 'Prado-Martinez, J', 'Sharp, AJ', 'Esteller, M', 'Marques-Bonet, T']",NUCLEIC ACIDS RESEARCH,10.1093/nar/gkv693,SEP 30 2015,0,"Despite the increasing knowledge about DNA methylation, the understanding of human epigenome evolution is in its infancy. Using whole genome bisulfite sequencing we identified hundreds of differentially methylated regions (DMRs) in humans compared to non-human primates and estimated that similar to 25% of these regions were detectable throughout several human tissues. Human DMRs were enriched for specific histone modifications and the majority were located distal to transcription start sites, highlighting the importance of regions outside the direct regulatory context. We also found a significant excess of endogenous retrovirus elements in human-specific hypomethylated.

We reported for the first time a close interplay between inter-species genetic and epigenetic variation in regions of incomplete lineage sorting, transcription factor binding sites and human differentially hypermethylated regions. Specifically, we observed an excess of human-specific substitutions in transcription factor binding sites located within human DMRs, suggesting that alteration of regulatory motifs underlies some human-specific methylation patterns. We also found that the acquisition of DNA hypermethylation in the human lineage is frequently coupled with a rapid evolution at nucleotide level in the neighborhood of these CpG sites. Taken together, our results reveal new insights into the mechanistic basis of human-specific DNA methylation patterns and the interpretation of inter-species non-coding variation."
The role of great apes in seed dispersal of the tropical forest tree species Dacryodes normandii (Burseraceae) in Gabon,"['Haurez, B', 'Dainou, K', 'Tagg, N', 'Petre, CA', 'Doucet, JL']",JOURNAL OF TROPICAL ECOLOGY,10.1017/S0266467415000322,SEP 2015,0,"The identification of seed dispersers and predators is essential to understand the effect of anthropogenic disturbances, and the associated defaunation process, on tropical forest dynamics in Central Africa. In this study, the animals involved in seed predation and dispersal of Dacryodes normandii (Burseraceae), an endozoochorously dispersed tree species endemic to Gabonese forests, were identified in a site in south-east Gabon using two complementary methods: direct observation and camera-trap monitoring of fruit piles. The combined sampling effort (172 h of direct observations and 796 d of camera trapping) led to the identification of six disperser and eight predator species of D. normandii seeds. With high frequency of consumption (88% and 57% of their visits, respectively) and long visit duration (83 and 23 min, respectively), the western lowland gorilla and central chimpanzee were identified as the main dispersers of this species. Seeds passed through the gorilla gut exhibited high germination success (68%). Rodents were identified as predators of D. normandii seeds, potentially displaying rare secondary dispersal through scatter-hoarding. The results of this study highlight the importance of great apes in the seed dispersal of this tree species."
Perception of available space during chimpanzee introductions: Number of accessible areas is more important than enclosure size,"['Herrelko, ES', 'Buchanan-Smith, HM', 'Vick, SJ']",ZOO BIOLOGY,10.1002/zoo.21234,SEP-OCT 2015,0,"Restricting animals to different areas of their enclosure, for both brief and extended durations, is a key element of animal management practices. With such restrictions, available space decreases and the choices the animals can make are more limited, particularly in relation to social dynamics. When unfamiliar individuals are introduced to each other, group dynamics can be unpredictable and understanding space usage is important to facilitate successful introductions. We studied the behavioral, welfare-related responses of two groups of zoo-housed chimpanzees (n=22) as they were introduced to each other and experienced a variety of enclosure restrictions and group composition changes. Our analysis of available space while controlling for chimpanzee density, found that arousal-related scratching and yawning decreased as the number of enclosure areas (separate rooms) available increased, whereas only yawning decreased as the amount of available space (m(2)) increased. Allogrooming, rubbing, and regurgitation/reingestion rates remained constant as both the number of enclosure areas and amount of space changed. Enclosure space is important to zoo-housed chimpanzees, but during introductions, a decrease in arousal-related scratching indicates that the number of accessible areas is more important than the total amount of space available, suggesting that it is important to provide modular enclosures that provide choice and flexible usage, to minimize the welfare impact of short- and long-term husbandry needs. Zoo Biol. 34:397-405, 2015. (c) 2015 Wiley Periodicals, Inc."
