title,authors,journal,doi,pub_date,times_cited,abstract
High juvenile mortality during migration in a declining population of a long-distance migratory raptor,"['Oppel, S', 'Dobrev, V', 'Arkumarev, V', 'Saravia, V', 'Bounas, A', 'Kret, E', 'Velevski, M', 'Stoychev, S', 'Nikolov, SC', 'AUTUMN MIGRATION']",IBIS,10.1111/ibi.12258,JUL 2015,1,"Many populations of long-distance migrants are declining and there is increasing evidence that declines may be caused by factors operating outside the breeding season. Among the four vulture species breeding in the western Palaearctic, the species showing the steepest population decline, the Egyptian Vulture Neophron percnopterus, is a long-distance migrant wintering in Africa. However, the flyways and wintering areas of the species are only known for some populations, and without knowledge of where mortality occurs, effective conservation management is not possible. We tracked 19 juvenile Egyptian Vultures from the declining breeding population on the Balkan Peninsula between 2010 and 2014 to estimate survival and identify important migratory routes and wintering areas for this species. Mortality during the first autumn migration was high (monthly survival probability 0.75) but mortality during migration was exclusively associated with suboptimal navigation. All birds from western breeding areas and three birds from central and eastern breeding areas attempted to fly south over the Mediterranean Sea, but only one in 10 birds survived this route, probably due to stronger tailwind. All eight birds using the migratory route via Turkey and the Middle East successfully completed their first autumn migration. Of 14 individual and environmental variables examined to explain why juvenile birds did or did not successfully complete their first migration, the natal origin of the bird was the most influential. We speculate that in a declining population with fewer experienced adults, an increasing proportion of juvenile birds are forced to migrate without conspecific guidance, leading to high mortality as a consequence of following sub-optimal migratory routes. Juvenile Egyptian Vultures wintered across a vast range of the Sahel and eastern Africa, and had large movement ranges with core use areas at intermediate elevations in savannah, cropland or desert. Two birds were shot in Africa, where several significant threats exist for vultures at continental scales. Given the broad distribution of the birds and threats, effective conservation in Africa will be challenging and will require long-term investment. We recommend that in the short term, more efficient conservation could target narrow migration corridors in southern Turkey and the Middle East, and known congregation sites in African wintering areas."
Temporally unpredictable supplementary feeding may benefit endangered scavengers,"['Arrondo, E', 'Cortes-Avizanda, A', 'Donazar, JA']",IBIS,10.1111/ibi.12267,JUL 2015,0,"The monitoring of an experimental feeding station established in northernSpainallowed the evaluation of how this type of resource, predictable in space but not in time, was exploited by a guild of avian scavengers in relation to factors such as season, hour of disposal and presence of the dominant species. The presence of Egyptian Vultures Neophron percnopterus at carcasses was more likely during spring, and richness and diversity of avian scavengerswas lower during the summer and when Griffon Vultures Gyps fulvus arrived earlier. The temporal unpredictability of the resource may favour exploitation by smaller and less competitive scavengers. New European regulations may present an opportunity to develop effective conservation measures to support functional scavenger assemblages."
Dynamic integration of sustainability indicators in insular socio-ecological systems,"['Banos-Gonzalez, I', 'Martinez-Fernandez, J', 'Esteve-Selma, MA']",ECOLOGICAL MODELLING,10.1016/j.ecolmodel.2014.08.014,JUN 24 2015,1,"The sustainability assessment on socio-ecological systems requires a systemic perspective in order to address the close relationships between the environmental and socio-economic processes. This need is especially urgent in the case of arid insular systems where limiting factors, as land and water resources, are more evident. The hyperarid island of Fuerteventura (The Canary Islands, Spain) represents a challenging case due to the need for compatibilizing the rising tourist development with the sustainable management of its natural resources, highly vulnerable due to processes such as the degradation of natural habitats which hosts endemic and endangered species - or the high dependence of allocthonous energy sources for basic processes, including water supply.

In this work we present an integral dynamic model, the Fuerteventura sustainability model (FSM), tested and calibrated for 1996-2011 period. The FSM allows to understand the main components of this socio-ecological system and their changes along time, as well as the interaction between the included sustainability indicators and other factors within the system. Results have shown the existence of potential trade-offs not only between socioeconomic development and conservation options, but also between sustainability goals under different management options. The conservation of the Houbara habitat might require the elimination of traditional agro-systems restoration plans, although these agro-systems offer important environmental functions. Besides, a reduction of cattle herd in order to control the degradation of high quality vegetation might negatively affect the endangered population of scavengers on the island. The water-energy binomial offers another trade-off regarding sustainable development, due to the strong dependency of the water availability on energy consumption. In this sense, the FSM has shown to be a useful tool to improve the comprehensive diagnosis of the system and to identify trade-offs between sustainability indicators to orientate management policies for this insular socio-ecological system. (C) 2014 Elsevier B.V. All rights reserved."
"Temporal and spatial avian community composition in urban landscapes of the Bengaluru region, India","['Rajashekara, S', 'Venkatesha, MG']",JOURNAL OF ENVIRONMENTAL BIOLOGY,NA,MAY 2015,0,"A study was undertaken to know the abundance, diversity and species richness of bird communities in urban landscapes of Bengaluru region, India. One hundred and eighteen species of birds belonging to 43 families under 78 genera was documented. Of them, Gyps indicus, Neophron percnopterus and Parus nuchalis were critically endangered, endangered, and vulnerable species. Among 19 landscapes, the mean population density (number of birds seen/km') was highest at Bannerghatta National Park and lowest at Kempegowda Bus Station. Species diversity, species evenness and richness of bird communities were significantly different between landscapes. Seasonal occurrence of bird species was not significantly different. The mean population density of birds was positively correlated with tree density and negatively correlated with canopy coverage, human population density and buildings."
"Manipulating size, amount and appearance of food inputs to optimize supplementary feeding programs for European vultures","['Moreno-Opo, R', 'Trujillano, A', 'Arredondo, A', 'Gonzalez, LM', 'Margalida, A']",BIOLOGICAL CONSERVATION,10.1016/j.biocon.2014.10.022,JAN 2015,3,"Supplementary feeding is one of the most common techniques used to alleviate threats to scavengers species related to the quality and availability of food resources. Because supplementary feeding may have undesired effects, the management of supplementary sites should be optimized from an ecological and conservation perspective. We installed high-resolution videocameras at six Spanish feeding stations recording more that 7500 h of observations at 105 feeding events. We analyzed food preferences in the four European vulture species (Eurasian griffon vulture Gyps fulvus, Egyptian vulture Neophron percnopterus, bearded vulture Gypaetus barbatus and cinereous vulture Aegypiys rnonachus) as they relate to the characteristics of the food remains and carcasses provided at feeding sites. Our results suggest that carrion features (format, scattering, prey species, biomass and items) influence differential selection between species and age-classes. At a species level, large inputs of unscattered carrion increased the abundance of actively feeding griffon vultures. The ratio of the abundance of bearded vultures, Egyptian vultures and cinereous vultures with respect to griffon vultures was favored when less biomass was supplied and when the food provided was not presented as whole carcasses. Thus, using medium-size ungulates (i.e. sheep and goat) presented as small, abundant and scattered pieces favors the consumption of the resource by the most endangered species. Our findings can be used to optimize the supplementary provisioning of vultures in cases where this conservation tool is considered essential for managing targeted species or population groups. (C) 2014 Elsevier Ltd. All rights reserved."
"Trichomonas gypaetinii n. sp., a new trichomonad from the upper gastrointestinal tract of scavenging birds of prey","['Martinez-Diaz, RA', 'Ponce-Gordo, F', 'Rodriguez-Arce, I', 'del Martinez-Herrero, MC', 'Gonzalez, FG', 'Molina-Lopez, RA', 'Gomez-Munoz, MT']",PARASITOLOGY RESEARCH,10.1007/s00436-014-4165-5,JAN 2015,1,"In the context of an epidemiological study carried out by several wildlife recovery centers in Spain, trichomonads resembling Trichomonas gallinae were found in the oropharyngeal cavity of 2 Egyptian vultures (Neophron percnopterus) and 14 cinereous vultures (Aegypius monachus) which did not show any symptoms of trichomonosis. In order to characterize them, these isolates along with seven other T. gallinae isolates obtained from different hosts and from different geographical origin were analyzed. Genetic analyses were performed by sequencing the small subunit ribosomal RNA (SSU-rRNA) and the internal transcribed spacers (ITS1 and ITS2) and the 5.8S rRNA regions. The morphological study of the isolates in both light and scanning electron microscopy was also performed. The sequences obtained in the genetic analysis coincide with previously published sequences of an isolate named as Trichomonas sp., obtained from a bearded vulture (Gypaetus barbatus), and showed clear differences to the T. gallinae sequences (97 and 90-91 % homology, respectively, for SSU-rRNA and ITS regions) and display higher similarity with Trichomonas vaginalis and Trichomonas stableri than with T. gallinae. Multivariate statistical analysis of the morphometric study also reveals significant differences between the trichomonads of vultures and the isolates of T. gallinae. The isolates from vultures presented smaller values for each variable except for the length of axostyle projection, which was higher. These results together with the different nature of their hosts suggest the possibility of a new species of trichomonad which we hereby name Trichomonas gypaetinii, whose main host are birds of the subfamily Gypaetinae."
Testing problem solving in turkey vultures (Cathartes aura) using the string-pulling test,"['Ellison, AM', 'Watson, J', 'Demers, E']",ANIMAL COGNITION,10.1007/s10071-014-0782-8,JAN 2015,1,"To examine problem solving in turkey vultures (Cathartes aura), six captive vultures were presented with a string-pulling task, which involved drawing a string up to access food. This test has been used to assess cognition in many bird species. A small piece of meat suspended by a string was attached to a perch. Two birds solved the problem without apparent trial-and-error learning; a third bird solved the problem after observing a successful bird, suggesting that this individual learned from the other vulture. The remaining birds failed to complete the task. The successful birds significantly reduced the time needed to solve the task from early trials compared to late trials, suggesting that they had learned to solve the problem and improved their technique. The successful vultures solved the problem in a novel way: they pulled the string through their beak with their tongue, and may have gathered the string in their crop until the food was in reach. In contrast, ravens, parrots and finches use a stepwise process; they pull the string up, tuck it under foot, and reach down to pull up another length. As scavengers, turkey vultures use their beak for tearing and ripping at carcasses, but possess large, flat, webbed feet that are ill-suited to pulling or grasping. The ability to solve this problem and the novel approach used by the turkey vultures in this study may be a result of the unique evolutionary pressures imposed on this scavenging species."
"Birds in Ponor Special Protection Area (Natura 2000), Western Bulgaria: Composition, Conservation Status and Changes over the Last 30 Years","['Dyulgerova, S', 'Nikolov, SC']",ACTA ZOOLOGICA BULGARICA,NA,DEC 2014,2,"The avifauna in Ponor Special Protection Area within the Bulgarian Natura 2000 ecological network was studied in terms of its composition, conservation status and changes over the last 30 years. A total of 189 bird species have been recorded so far in the study area; 120 species were breeding, 56 were observed during migration passage and wintering, 11 were vagrants and 2 species were with unclear status. Eight species no longer breed in the area: Egyptian Vulture (Neophron percnopterus), Griffon Vulture (Gyps fulvus), Eastern Imperial Eagle (Aquila heliaca), Levant (Accipiter brevipes), Saker Falcon (Falco cherrug), Woodcock (Scolopax rusticola), White Stork (Ciconia ciconia) and Stock Dove (Columba oenas). Five species were found to breed in the area within the last 15 years: Tangmalm's Owl (Aegolius funereus), Isabelline Wheatear (Oenanthe isabellina), Tawny Pipit (Anthus campestris), Marsh Warbler (Acrocephalus palustris) and Black-headed Bunting (Emberiza melanocephala). Changes in the composition and threats for the species subject of designation of the protected zone are discussed and management implications are proposed."
Extinction of the globally endangered Egyptian vulture Neophron percnopterus breeding in SE Bulgaria,"['Milchev, B', 'Georgiev, V']",NORTH-WESTERN JOURNAL OF ZOOLOGY,NA,DEC 2014,1,"The breeding distribution and productivity of the last Egyptian vultures in SE Bulgaria has been studied since 1990. The 13 known localities declined to four by 2000 and no territory has been occupied since 2006. The breeding productivity was below population replacement rate. Clutches with addle eggs were the most important natural factor for decreased breeding success. The frequency of addled eggs increased significantly following the decrease in livestock production. Breeding success rate decreased significantly with this change, but increase in unsuccessful breeding attempts happened due to poaching. Principal losses from human causes were destruction of the nests containing eggs, and shooting to the youngs and to the bird's pairs. The shooting led to 50% extirpation (n=6) of the known nesting sites in the Strandzha Mountains. Actions undertaken to protect pairs based on the National Nature Protection Legislation were not sufficient to save the Egyptian vulture. Construction of the artificial nests and follow-up monitoring were the only actions with positive impact on the breeding population."
"Genetic characterization of oropharyngeal trichomonad isolates from wild birds indicates that genotype is associated with host species, diet and presence of pathognomonic lesions","['Martinez-Herrero, MC', 'Sansano-Maestre, J', 'Lopez Marquez, I', 'Obon, E', 'Ponce, C', 'Gonzalez, J', 'Garijo-Toledo, MM', 'Gomez-Munoz, MT']",AVIAN PATHOLOGY,10.1080/03079457.2014.967660,NOV 2 2014,0,"Oropharyngeal trichomonad isolates of wild birds from Spain were studied. A total of 1688 samples (1214 of predator birds and 474 of prey species) from wildlife recovery centres and scientific bird-ringing campaigns were analysed from 2011 to 2013. The overall infection prevalence was 20.3% (11.4% in predator birds and 43.3% in prey species). Pathognomonic lesions were present in 26% of the infected birds (57.3% in predator birds and 4.9% in prey species). The most commonly parasitized species were the goshawk (Accipiter gentilis, 74.5%) and the rock pigeon (Columba livia, 79.4%). Host species in which the parasite has not been previously analysed by polymerase chain reaction and sequencing in Spain are also reported: Columba palumbus, Streptopelia turtur, Pica pica, A. gentilis, Accipiter nisus, Asio otus, Bubo bubo, Buteo buteo, Circus aeruginosus, Circus cyaneus, Falco naumanni, Falco peregrinus, Neophron percnopterus, Otus scops, Pernis apivorus and Strix aluco. Sequence analysis of the ITS1/5.8S/ITS2 region revealed five different genotypes and also some mixed infections. A relationship between genotype and host species was observed, but only two genotypes (ITS-OBT-Tg-1and ITS-OBT-Tg-2) were widely distributed. Genotype ITS-OBT-Tg-1 was most frequently found in predator birds and statistically associated with pathognomonic lesions. Non-strict ornithophagous species were at higher risk to develop disease than ornithophagous ones. Genotypes ITS-OBT-Tcl-1 and ITS-OBT-Tcl-2 are new reports, and ITS-OBT-Tvl-5 is reported for the first time in Spain. They showed higher genetic homology to Trichomonas canistomae and Trichomonas vaginalis than to Trichomonas gallinae, indicating the possibility of new species within this genus."
Effective conservation measures to mitigate the impact of human disturbances on the endangered Egyptian vulture,"['Zuberogoitia, I', 'Zabala, J', 'Martinez, JE', 'Gonzalez-Oreja, JA', 'Lopez-Lopez, P']",ANIMAL CONSERVATION,10.1111/acv.12107,OCT 2014,1,"A consistent body of literature suggests that migratory species, ecological specialists and/or populations living on the borders of their distribution ranges are expected to be among the most seriously affected by alterations in environmental conditions. In this framework, we tested the combined effects of human disturbance and weather conditions on the breeding performance of a long-lived endangered scavenger, the Egyptian vulture, in a study area (Biscay, northern Spain) located close to the edge of its worldwide range. Furthermore, we tested the effect of specific management strategies aimed at preventing the impact of human disturbance on the species' breeding output. Our results showed that the breeding success was negatively correlated with weather conditions, mainly rainfall and number of rainy days in June, that is the rearing period of small nestlings. Importantly, human disturbance was the main factor affecting Egyptian vultures' productivity. In fact, during the study period (2000-2012), we detected cases of high-level disturbance in 59 nests (30.9%) within 17 of the 22 monitored territories, which only produced three fledglings overall. In 2010, we started the application of management actions for preventing human disturbance, first in a few control territories and later, in 2011 and 2012, across the whole study area. The measures were found to be successful, as the breeding success increased to levels similar to those previously detected in non-disturbed nests. Our results showed that management strategies aimed at preventing human disturbance are of paramount importance in order to assure the conservation of this endangered species."
